agencia,ti,to,indice_indisp,vol_atms,vol_transacao,grupo_controle,onda_fechamento,anomes,anomes_fechamento,periodo_fechamento
707,17450,70363,0.248,12,3149,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
707,12217,112335,0.108755,15,6870,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
707,17450,70363,0.248,12,3149,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
707,12217,112335,0.108755,15,6870,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
707,17450,70363,0.248,12,3149,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
707,12217,112335,0.108755,15,6870,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
707,17450,70363,0.248,12,3149,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
707,12217,112335,0.108755,15,6870,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
707,17450,70363,0.248,12,3149,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
709,16874,102251,0.165025,19,19235,NAO,2,202504,202507,POS
709,16874,102251,0.165025,19,19235,NAO,2,202505,202507,POS
709,16874,102251,0.165025,19,19235,NAO,2,202506,202507,POS
709,16874,102251,0.165025,19,19235,NAO,2,202507,202507,POS
709,16874,102251,0.165025,19,19235,NAO,2,202508,202507,POS
709,16874,102251,0.165025,19,19235,NAO,2,202509,202507,POS
709,16874,102251,0.165025,19,19235,NAO,2,202510,202507,POS
713,18222,82979,0.219598,10,16524,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
713,18222,82979,0.219598,10,16524,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
713,18222,82979,0.219598,10,16524,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
713,18222,82979,0.219598,10,16524,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
713,18222,82979,0.219598,10,16524,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
713,18222,82979,0.219598,10,16524,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
713,18222,82979,0.219598,10,16524,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
714,9097,88758,0.102492,15,12014,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
714,9097,88758,0.102492,15,12014,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
714,9097,88758,0.102492,15,12014,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
714,9097,88758,0.102492,15,12014,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
714,9097,88758,0.102492,15,12014,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
714,9097,88758,0.102492,15,12014,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
714,9097,88758,0.102492,15,12014,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
720,17659,117829,0.14987,12,18722,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
720,17659,117829,0.14987,12,18722,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
720,17659,117829,0.14987,12,18722,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
720,17659,117829,0.14987,12,18722,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
720,17659,117829,0.14987,12,18722,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
720,17659,117829,0.14987,12,18722,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
720,17659,117829,0.14987,12,18722,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
722,14768,127307,0.116003,14,8055,NAO,3,202504,202509,PRE
722,13038,107838,0.120904,10,16430,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
722,14768,127307,0.116003,14,8055,NAO,3,202505,202509,PRE
722,13038,107838,0.120904,10,16430,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
722,14768,127307,0.116003,14,8055,NAO,3,202506,202509,PRE
722,13038,107838,0.120904,10,16430,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
722,14768,127307,0.116003,14,8055,NAO,3,202507,202509,PRE
722,13038,107838,0.120904,10,16430,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
722,14768,127307,0.116003,14,8055,NAO,3,202508,202509,PRE
722,13038,107838,0.120904,10,16430,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
722,14768,127307,0.116003,14,8055,NAO,3,202509,202509,PRE
722,13038,107838,0.120904,10,16430,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
722,14768,127307,0.116003,14,8055,NAO,3,202510,202509,PRE
722,13038,107838,0.120904,10,16430,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
723,8041,116032,0.0693,10,1169,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
723,8041,116032,0.0693,10,1169,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
723,8041,116032,0.0693,10,1169,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
723,8041,116032,0.0693,10,1169,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
723,8041,116032,0.0693,10,1169,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
723,8041,116032,0.0693,10,1169,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
723,8041,116032,0.0693,10,1169,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
725,12979,88637,0.146429,11,18893,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
725,12979,88637,0.146429,11,18893,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
725,12979,88637,0.146429,11,18893,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
725,12979,88637,0.146429,11,18893,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
725,12979,88637,0.146429,11,18893,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
725,12979,88637,0.146429,11,18893,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
725,12979,88637,0.146429,11,18893,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
727,13278,76980,0.172486,18,10746,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
727,12867,115846,0.11107,15,2796,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
727,13278,76980,0.172486,18,10746,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
727,12867,115846,0.11107,15,2796,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
727,13278,76980,0.172486,18,10746,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
727,12867,115846,0.11107,15,2796,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
727,13278,76980,0.172486,18,10746,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
727,12867,115846,0.11107,15,2796,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
727,13278,76980,0.172486,18,10746,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
727,12867,115846,0.11107,15,2796,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
727,13278,76980,0.172486,18,10746,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
727,12867,115846,0.11107,15,2796,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
727,13278,76980,0.172486,18,10746,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
727,12867,115846,0.11107,15,2796,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
728,4940,118965,0.041525,17,14084,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
728,4940,118965,0.041525,17,14084,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
728,4940,118965,0.041525,17,14084,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
728,4940,118965,0.041525,17,14084,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
728,4940,118965,0.041525,17,14084,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
728,4940,118965,0.041525,17,14084,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
728,4940,118965,0.041525,17,14084,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
732,4605,129206,0.035641,11,19885,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
732,4605,129206,0.035641,11,19885,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
732,4605,129206,0.035641,11,19885,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
732,4605,129206,0.035641,11,19885,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
732,4605,129206,0.035641,11,19885,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
732,4605,129206,0.035641,11,19885,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
732,4605,129206,0.035641,11,19885,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
735,11075,118922,0.093128,19,13930,NAO,3,202504,202508,PRE
735,11075,118922,0.093128,19,13930,NAO,3,202505,202508,PRE
735,11075,118922,0.093128,19,13930,NAO,3,202506,202508,PRE
735,11075,118922,0.093128,19,13930,NAO,3,202507,202508,PRE
735,11075,118922,0.093128,19,13930,NAO,3,202508,202508,PRE
735,11075,118922,0.093128,19,13930,NAO,3,202509,202508,PRE
735,11075,118922,0.093128,19,13930,NAO,3,202510,202508,PRE
742,7318,84535,0.086568,15,14661,NAO,3,202504,202509,PRE
742,7318,84535,0.086568,15,14661,NAO,3,202505,202509,PRE
742,7318,84535,0.086568,15,14661,NAO,3,202506,202509,PRE
742,7318,84535,0.086568,15,14661,NAO,3,202507,202509,PRE
742,7318,84535,0.086568,15,14661,NAO,3,202508,202509,PRE
742,7318,84535,0.086568,15,14661,NAO,3,202509,202509,PRE
742,7318,84535,0.086568,15,14661,NAO,3,202510,202509,PRE
745,11692,113334,0.103164,5,19543,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
745,11692,113334,0.103164,5,19543,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
745,11692,113334,0.103164,5,19543,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
745,11692,113334,0.103164,5,19543,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
745,11692,113334,0.103164,5,19543,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
745,11692,113334,0.103164,5,19543,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
745,11692,113334,0.103164,5,19543,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
748,15740,88348,0.178159,10,14388,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
748,15740,88348,0.178159,10,14388,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
748,15740,88348,0.178159,10,14388,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
748,15740,88348,0.178159,10,14388,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
748,15740,88348,0.178159,10,14388,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
748,15740,88348,0.178159,10,14388,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
748,15740,88348,0.178159,10,14388,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
753,12269,113971,0.10765,7,10689,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
753,18994,73670,0.257825,6,17889,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
753,12269,113971,0.10765,7,10689,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
753,18994,73670,0.257825,6,17889,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
753,12269,113971,0.10765,7,10689,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
753,18994,73670,0.257825,6,17889,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
753,12269,113971,0.10765,7,10689,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
753,18994,73670,0.257825,6,17889,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
753,12269,113971,0.10765,7,10689,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
753,18994,73670,0.257825,6,17889,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
753,12269,113971,0.10765,7,10689,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
753,18994,73670,0.257825,6,17889,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
753,12269,113971,0.10765,7,10689,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
753,18994,73670,0.257825,6,17889,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
756,18409,75112,0.245087,19,13679,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
756,18409,75112,0.245087,19,13679,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
756,18409,75112,0.245087,19,13679,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
756,18409,75112,0.245087,19,13679,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
756,18409,75112,0.245087,19,13679,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
756,18409,75112,0.245087,19,13679,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
756,18409,75112,0.245087,19,13679,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
759,16197,71012,0.228088,10,19965,NAO,3,202504,202509,POS
759,16197,71012,0.228088,10,19965,NAO,3,202505,202509,POS
759,16197,71012,0.228088,10,19965,NAO,3,202506,202509,POS
759,16197,71012,0.228088,10,19965,NAO,3,202507,202509,POS
759,16197,71012,0.228088,10,19965,NAO,3,202508,202509,POS
759,16197,71012,0.228088,10,19965,NAO,3,202509,202509,POS
759,16197,71012,0.228088,10,19965,NAO,3,202510,202509,POS
760,10275,85789,0.119771,10,12105,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
760,10275,85789,0.119771,10,12105,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
760,10275,85789,0.119771,10,12105,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
760,10275,85789,0.119771,10,12105,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
760,10275,85789,0.119771,10,12105,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
760,10275,85789,0.119771,10,12105,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
760,10275,85789,0.119771,10,12105,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
761,1374,129199,0.010635,17,5788,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
761,1374,129199,0.010635,17,5788,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
761,1374,129199,0.010635,17,5788,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
761,1374,129199,0.010635,17,5788,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
761,1374,129199,0.010635,17,5788,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
761,1374,129199,0.010635,17,5788,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
761,1374,129199,0.010635,17,5788,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
766,11135,125790,0.088521,18,6584,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
766,19749,119082,0.165844,10,2834,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
766,3866,89905,0.043001,5,6020,NAO,2,202504,202507,POS
766,11135,125790,0.088521,18,6584,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
766,19749,119082,0.165844,10,2834,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
766,3866,89905,0.043001,5,6020,NAO,2,202505,202507,POS
766,11135,125790,0.088521,18,6584,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
766,19749,119082,0.165844,10,2834,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
766,3866,89905,0.043001,5,6020,NAO,2,202506,202507,POS
766,11135,125790,0.088521,18,6584,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
766,19749,119082,0.165844,10,2834,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
766,3866,89905,0.043001,5,6020,NAO,2,202507,202507,POS
766,11135,125790,0.088521,18,6584,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
766,19749,119082,0.165844,10,2834,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
766,3866,89905,0.043001,5,6020,NAO,2,202508,202507,POS
766,11135,125790,0.088521,18,6584,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
766,19749,119082,0.165844,10,2834,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
766,3866,89905,0.043001,5,6020,NAO,2,202509,202507,POS
766,11135,125790,0.088521,18,6584,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
766,19749,119082,0.165844,10,2834,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
766,3866,89905,0.043001,5,6020,NAO,2,202510,202507,POS
767,17615,108067,0.163001,7,17449,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
767,9387,70279,0.133568,12,7268,NAO,2,202504,202507,POS
767,17615,108067,0.163001,7,17449,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
767,9387,70279,0.133568,12,7268,NAO,2,202505,202507,POS
767,17615,108067,0.163001,7,17449,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
767,9387,70279,0.133568,12,7268,NAO,2,202506,202507,POS
767,17615,108067,0.163001,7,17449,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
767,9387,70279,0.133568,12,7268,NAO,2,202507,202507,POS
767,17615,108067,0.163001,7,17449,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
767,9387,70279,0.133568,12,7268,NAO,2,202508,202507,POS
767,17615,108067,0.163001,7,17449,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
767,9387,70279,0.133568,12,7268,NAO,2,202509,202507,POS
767,17615,108067,0.163001,7,17449,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
767,9387,70279,0.133568,12,7268,NAO,2,202510,202507,POS
770,7398,97670,0.075745,6,7238,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
770,7398,97670,0.075745,6,7238,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
770,7398,97670,0.075745,6,7238,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
770,7398,97670,0.075745,6,7238,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
770,7398,97670,0.075745,6,7238,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
770,7398,97670,0.075745,6,7238,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
770,7398,97670,0.075745,6,7238,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
776,2768,124217,0.022284,16,4967,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
776,2768,124217,0.022284,16,4967,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
776,2768,124217,0.022284,16,4967,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
776,2768,124217,0.022284,16,4967,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
776,2768,124217,0.022284,16,4967,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
776,2768,124217,0.022284,16,4967,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
776,2768,124217,0.022284,16,4967,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
780,7656,103239,0.074158,8,3997,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
780,11897,122826,0.096861,11,7978,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
780,7656,103239,0.074158,8,3997,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
780,11897,122826,0.096861,11,7978,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
780,7656,103239,0.074158,8,3997,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
780,11897,122826,0.096861,11,7978,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
780,7656,103239,0.074158,8,3997,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
780,11897,122826,0.096861,11,7978,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
780,7656,103239,0.074158,8,3997,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
780,11897,122826,0.096861,11,7978,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
780,7656,103239,0.074158,8,3997,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
780,11897,122826,0.096861,11,7978,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
780,7656,103239,0.074158,8,3997,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
780,11897,122826,0.096861,11,7978,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
781,16650,79442,0.209587,14,11166,NAO,3,202504,202508,POS
781,16650,79442,0.209587,14,11166,NAO,3,202505,202508,POS
781,16650,79442,0.209587,14,11166,NAO,3,202506,202508,POS
781,16650,79442,0.209587,14,11166,NAO,3,202507,202508,POS
781,16650,79442,0.209587,14,11166,NAO,3,202508,202508,POS
781,16650,79442,0.209587,14,11166,NAO,3,202509,202508,POS
781,16650,79442,0.209587,14,11166,NAO,3,202510,202508,POS
782,14415,110999,0.129866,19,7529,NAO,2,202504,202507,PRE
782,14415,110999,0.129866,19,7529,NAO,2,202505,202507,PRE
782,14415,110999,0.129866,19,7529,NAO,2,202506,202507,PRE
782,14415,110999,0.129866,19,7529,NAO,2,202507,202507,PRE
782,14415,110999,0.129866,19,7529,NAO,2,202508,202507,PRE
782,14415,110999,0.129866,19,7529,NAO,2,202509,202507,PRE
782,14415,110999,0.129866,19,7529,NAO,2,202510,202507,PRE
785,7398,78113,0.094709,15,11321,NAO,3,202504,202510,PRE
785,7398,78113,0.094709,15,11321,NAO,3,202505,202510,PRE
785,7398,78113,0.094709,15,11321,NAO,3,202506,202510,PRE
785,7398,78113,0.094709,15,11321,NAO,3,202507,202510,PRE
785,7398,78113,0.094709,15,11321,NAO,3,202508,202510,PRE
785,7398,78113,0.094709,15,11321,NAO,3,202509,202510,PRE
785,7398,78113,0.094709,15,11321,NAO,3,202510,202510,PRE
788,12433,119515,0.104029,15,14389,NAO,3,202504,202508,PRE
788,12433,119515,0.104029,15,14389,NAO,3,202505,202508,PRE
788,12433,119515,0.104029,15,14389,NAO,3,202506,202508,PRE
788,12433,119515,0.104029,15,14389,NAO,3,202507,202508,PRE
788,12433,119515,0.104029,15,14389,NAO,3,202508,202508,PRE
788,12433,119515,0.104029,15,14389,NAO,3,202509,202508,PRE
788,12433,119515,0.104029,15,14389,NAO,3,202510,202508,PRE
793,2361,76167,0.030998,11,6986,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
793,2361,76167,0.030998,11,6986,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
793,2361,76167,0.030998,11,6986,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
793,2361,76167,0.030998,11,6986,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
793,2361,76167,0.030998,11,6986,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
793,2361,76167,0.030998,11,6986,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
793,2361,76167,0.030998,11,6986,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
797,7974,118148,0.067492,8,5111,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
797,7974,118148,0.067492,8,5111,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
797,7974,118148,0.067492,8,5111,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
797,7974,118148,0.067492,8,5111,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
797,7974,118148,0.067492,8,5111,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
797,7974,118148,0.067492,8,5111,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
797,7974,118148,0.067492,8,5111,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
798,18896,70131,0.269439,5,1361,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
798,18896,70131,0.269439,5,1361,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
798,18896,70131,0.269439,5,1361,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
798,18896,70131,0.269439,5,1361,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
798,18896,70131,0.269439,5,1361,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
798,18896,70131,0.269439,5,1361,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
798,18896,70131,0.269439,5,1361,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
800,12542,116721,0.107453,19,4395,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
800,12542,116721,0.107453,19,4395,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
800,12542,116721,0.107453,19,4395,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
800,12542,116721,0.107453,19,4395,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
800,12542,116721,0.107453,19,4395,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
800,12542,116721,0.107453,19,4395,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
800,12542,116721,0.107453,19,4395,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
801,10598,75932,0.139572,6,14502,NAO,3,202504,202509,PRE
801,4268,107395,0.039741,9,13081,NAO,3,202504,202509,POS
801,10598,75932,0.139572,6,14502,NAO,3,202505,202509,PRE
801,4268,107395,0.039741,9,13081,NAO,3,202505,202509,POS
801,10598,75932,0.139572,6,14502,NAO,3,202506,202509,PRE
801,4268,107395,0.039741,9,13081,NAO,3,202506,202509,POS
801,10598,75932,0.139572,6,14502,NAO,3,202507,202509,PRE
801,4268,107395,0.039741,9,13081,NAO,3,202507,202509,POS
801,10598,75932,0.139572,6,14502,NAO,3,202508,202509,PRE
801,4268,107395,0.039741,9,13081,NAO,3,202508,202509,POS
801,10598,75932,0.139572,6,14502,NAO,3,202509,202509,PRE
801,4268,107395,0.039741,9,13081,NAO,3,202509,202509,POS
801,10598,75932,0.139572,6,14502,NAO,3,202510,202509,PRE
801,4268,107395,0.039741,9,13081,NAO,3,202510,202509,POS
803,4771,70754,0.067431,15,9148,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
803,4771,70754,0.067431,15,9148,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
803,4771,70754,0.067431,15,9148,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
803,4771,70754,0.067431,15,9148,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
803,4771,70754,0.067431,15,9148,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
803,4771,70754,0.067431,15,9148,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
803,4771,70754,0.067431,15,9148,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
805,13064,80618,0.162048,17,16525,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
805,13064,80618,0.162048,17,16525,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
805,13064,80618,0.162048,17,16525,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
805,13064,80618,0.162048,17,16525,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
805,13064,80618,0.162048,17,16525,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
805,13064,80618,0.162048,17,16525,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
805,13064,80618,0.162048,17,16525,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
806,11745,98036,0.119803,16,12316,NAO,2,202504,202507,POS
806,11745,98036,0.119803,16,12316,NAO,2,202505,202507,POS
806,11745,98036,0.119803,16,12316,NAO,2,202506,202507,POS
806,11745,98036,0.119803,16,12316,NAO,2,202507,202507,POS
806,11745,98036,0.119803,16,12316,NAO,2,202508,202507,POS
806,11745,98036,0.119803,16,12316,NAO,2,202509,202507,POS
806,11745,98036,0.119803,16,12316,NAO,2,202510,202507,POS
807,4111,113721,0.03615,11,9857,NAO,2,202504,202507,POS
